College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,AL,Artificial Intelligence and Machine Learning,186.0,182.5,181,180,,,155,148.5,147.5
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,MN,MANUFACTURING ENGINEERING,186.0,179,182,179.89,,,165,136.5,135
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.5,181.5,184,177,,,157,154,
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,PR,PRODUCTION ENGINEERING,185.5,180,177.5,177,,,167.5,149,
2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,CD,COMPUTER SCIENCE AND DESIGN,185.5,183.5,181.5,180,,,140.5,131.5,
4974,Government College of Engineering Tirunelveli District 627007,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.5,179.5,181.5,176,,,159.5,131.5,122.5
1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.5,180,182.5,177.5,,,150.5,170.5,104
1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,CO,COMPUTER AND COMMUNICATION ENGINEERING,185.0,178.5,180,174.5,,,147.5,119.5,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CD,COMPUTER SCIENCE AND DESIGN,185.0,180,180.5,178,,,147,127.5,109.5
4960,Mepco Schlenk Engineering College (Autonomous) Sivakasi Virudhunagar District 626005,CS,COMPUTER SCIENCE AND ENGINEERING,185.0,178,178,163.5,,,143,,
1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,CS,COMPUTER SCIENCE AND ENGINEERING,185.0,179,177,176.5,,,149.5,128,141.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CN,CIVIL ENGINEERING (SS),185.0,183,,176.5,,,174.5,,128
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CH,CHEMICAL ENGINEERING,185.0,180.5,177.5,178.5,,,154.5,163.5,
2025,Anna University Regional Campus - Coimbatore Maruthamalai Main Road Navavoor Bharathiyar University Post Somayampalayam Coimbatore District 641046,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.0,179.5,168,177,,,161,170,166.5
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.0,180,175,174.5,,,145.5,144.5,
2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185.0,177.5,171,176,,,145.5,135.5,119.5
2377,PSG Institute of Technology and Applied Research Avinashi Road Neelambur Coimbatore 641062,ME,MECHANICAL ENGINEERING,185.0,178.5,178,170,,,159.5,,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,CS,COMPUTER SCIENCE AND ENGINEERING,185.0,178,179.5,176,,,154,131,142.5
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,MZ,Mechatronics Engineering,184.5,179.5,176,174.5,,,157.5,,
2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),184.5,181.5,,176,,,149.5,136,
2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,184.5,180.5,179,173,,,136,131,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,IT,INFORMATION TECHNOLOGY,184.5,179.5,169,175,,,133,136.5,104.5
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,184.5,178,177,176,,,143,151.5,118
1309,Meenakshi Sundararajan Engineering College Kodambakkam Chennai 600024,CS,COMPUTER SCIENCE AND ENGINEERING,184.5,179.5,183,171.5,,,160,134.5,
2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,CS,COMPUTER SCIENCE AND ENGINEERING,184.5,179.5,176,173.5,,,141,131.5,148.76
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,IT,INFORMATION TECHNOLOGY,184.0,180.5,180,173.5,,,144,103,107.5
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CL,CHEMICAL ENGINEERING (SS),184.0,175,,179,,,145.5,144,
1414,Prince Shri Venkateshwara Padmavathy Engineering College (Autonomous) Ponmar Chennai 600048,IT,INFORMATION TECHNOLOGY,184.0,179.5,178.6,174.56,,,169.095,,99
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.0,179,172.5,171,,,147.5,134.5,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),184.0,180.5,176,171,,,148,,123
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,ME,MECHANICAL ENGINEERING,184.0,175,182.5,175.5,,,157.5,,
2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,CS,COMPUTER SCIENCE AND ENGINEERING,184.0,177,178,181.5,,,161.5,169.5,144
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.0,178,171,174,,,130,,114
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MT,METALLURGICAL ENGINEERING,184.0,177,173,174,,,145,157.5,121.5
4962,National Engineering College (Autonomous) Kovilpatti Thoothukudi District 628503,CS,COMPUTER SCIENCE AND ENGINEERING,183.5,175,182,165.5,,,135.5,,
2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,AE,AERONAUTICAL ENGINEERING,183.5,172,183.5,165.5,,,152.5,146.5,
1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,CS,COMPUTER SCIENCE AND ENGINEERING,183.5,171,175,175.87,,,152,171,
2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),183.5,177,174.5,172.5,,,140,130.5,
2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,IT,INFORMATION TECHNOLOGY,183.5,177.5,174.5,176,,,142,123.5,
5986,Velammal College of Engineering and Technology (Autonomous) Madurai District 625009,CS,COMPUTER SCIENCE AND ENGINEERING,183.0,175,176.5,159,,,122,109.5,
3,School of Architecture and Planning Anna University Chennai 600025,BP,B.Plan,183.0,177.5,176,167.5,,,163.5,,157.5
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,183.0,179,179,174,,,161,163.5,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.0,177,171.5,173.5,,,128,128.5,
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CS,COMPUTER SCIENCE AND ENGINEERING,183.0,170.5,180,174,,,163,119.5,156.5
2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,CS,COMPUTER SCIENCE AND ENGINEERING,183.0,175,175.5,172.5,,,142,119,144.5
2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,BT,BIO TECHNOLOGY,183.0,177,179.5,172.9,,,151.5,106,
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,182.5,177,176,174,,,138.5,140.5,
2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.5,174.095,156.5,167.5,,,126.5,141.5,159
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,IT,INFORMATION TECHNOLOGY,182.5,177.5,181,175,,,150,137.5,
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,IT,INFORMATION TECHNOLOGY,182.0,177,166,171.5,,,121,122,134.5
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,ME,MECHANICAL ENGINEERING,182.0,173.5,177,173,,,155.5,151,141.47
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,IT,INFORMATION TECHNOLOGY,182.0,175.5,177.5,173.5,,,144,118.5,
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,PT,PRINTING AND PACKING TECHNOLOGY,181.955,170.5,173,171.5,,,162,131,
1112,R M D Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,CS,COMPUTER SCIENCE AND ENGINEERING,181.5,174.5,165,170.5,,,140,,118.5
2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,SC,Computer Science and Engineering (Cyber Security),181.5,172.5,163.5,171.5,,,145,158.5,123.5
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,181.5,174.5,169.5,174.5,,,128,121.5,91
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul District 624622",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,181.5,170,175,159.5,,,141,,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,TX,TEXTILE TECHNOLOGY,181.5,169,179,160.5,,,147.5,157.535,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,181.0,177.5,169,168.5,,,125.5,111.5,
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,MF,MECHANICAL ENGINEERING (SS),181.0,174.5,175,172.5,,,151,121,
2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,IT,INFORMATION TECHNOLOGY,181.0,177,175,172.5,,,142.5,126,
2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,181.0,175,173,172,,,140,130,125
2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,181.0,176,173,172,,,143,151,
2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,AL,Artificial Intelligence and Machine Learning,181.0,175,171.5,170,,,134.5,111,114
4971,St. Xavier's Catholic College of Engineering (Autonomous) Chunkankadai Nagercoil Kanyakumari District 629807,CS,COMPUTER SCIENCE AND ENGINEERING,181.0,170,175.5,140,,,,,
1211,Rajalakshmi Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,181.0,177,178,168.5,,,151.5,,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,PM,PHARMACEUTICAL TECHNOLOGY (SS),181.0,171,166.5,169,,,167,125.5,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,180.5,174,173.57,164.5,,,153.5,139,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PN,PRODUCTION ENGINEERING (SS),180.5,177,172,170.5,,,153.5,130.5,
1216,Saveetha Engineering College (Autonomous) Thandalam Sriperumpudur Taluk Kancheepuram District 602105,CS,COMPUTER SCIENCE AND ENGINEERING,180.5,172.5,164,167,,,142,,
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.5,175,170.5,169.5,,,135,151,
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.5,174.5,170,168.5,,,129.5,128.5,
2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.5,174.5,166,168.5,,,118.5,,
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CE,CIVIL ENGINEERING,180.5,172.5,179,171,,,157,158,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),180.5,174.5,179,176.5,,,143,136.5,
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,XC,CIVIL ENGINEERING (TAMIL MEDIUM),180.5,174,161,165.5,,,166,157.5,
1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,CS,COMPUTER SCIENCE AND ENGINEERING,180.5,171.5,168.5,170.5,,,145.5,132.5,114.5
2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,SC,Computer Science and Engineering (Cyber Security),180.5,175,173.5,171.5,,,140,129.5,
2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,MZ,Mechatronics Engineering,180.5,174,180.5,169.5,,,141.5,104.5,
1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,IT,INFORMATION TECHNOLOGY,180.5,174,174,171.5,,,142,110.5,
2731,R V S College of Engineering and Technology Kannampalayam Sulur Coimbatore District 641402,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.5,148.5,126.5,136.5,,,94,115,144.5
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,180.0,177,174,174.5,,,143.5,121,
4020,Anna University Regional Campus - Tirunelveli Trivandrum Road Palayamkottai Tirunelveli District 627007,CS,COMPUTER SCIENCE AND ENGINEERING,180.0,169.5,166,167,,,155.5,92,
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),180.0,175.5,175.5,168,,,166,,134.5
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,180.0,176,171,168.5,,,136,121.5,130.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MS,MECHANICAL ENGINEERING (SANDWICH) (SS),180.0,174.5,176,171,,,156,140,
1317,St. Joseph's College of Engineering (Autonomous) Old Mahabalipuram Road (OMR) Chennai 600 119,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.0,171,165.5,171,,,140.5,,120.5
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,CO,COMPUTER AND COMMUNICATION ENGINEERING,180.0,175.5,173.5,168,,,130.5,135.5,122
1398,Chennai Institute of Technology and Applied Research Sarathy Nagar Puthuper Village Kundrathur  Chennai 600069,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,180.0,178,169.5,172,,,150,,
1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,180.0,173.5,172.5,168.5,,,143.5,,
2740,Hindusthan Institute of Technology (Autonomous) Othakkalmandapam Coimbatore District 641032,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179.5,163,166,156,,,139,143,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,179.5,177.5,169.5,170.5,,,141.5,150.5,153
1317,St. Joseph's College of Engineering (Autonomous) Old Mahabalipuram Road (OMR) Chennai 600 119,IT,INFORMATION TECHNOLOGY,179.5,172.5,174,169.5,,,138.5,,142.5
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,AS,AUTOMOBILE ENGINEERING (SS),179.5,173,170,167,,,155,164.5,
4962,National Engineering College (Autonomous) Kovilpatti Thoothukudi District 628503,IT,INFORMATION TECHNOLOGY,179.5,173.78,178,163,,,135.5,,
1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179.5,174,176,176,,,157,139.5,
2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,IT,INFORMATION TECHNOLOGY,179.5,174,173.5,168.5,,,130.5,118,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,SC,Computer Science and Engineering (Cyber Security),179.5,175.5,174.5,172,,,147,128.5,
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),179.5,176,177,169,,,140.5,117.5,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179.5,174.5,172,168.5,,,141,124,
1113,R M K Engineering College (Autonomous) Kavaraipettai Gummidipoondi Thiruvallur District 601206,EA,Electronics and Communication ( Advanced Communication Technology),179.5,175.5,172,168,,,137,,
1219,Sri Venkateswara College of Engineering (Autonomous) Post Bag No.1 Chennai-Bengaluru High Road Pennalur Irungattukottai S.O. Sriperumbudur Taluk Kancheepuram District 602105,BT,BIO TECHNOLOGY,179.0,165,169.5,158,,,146,,
3011,University College of Engineering Tiruchirappalli (Bharathidasan Institute of Technology) Tiruchirappalli District 620024,CS,COMPUTER SCIENCE AND ENGINEERING,179.0,169.5,173,165.5,,,152.5,130,115.5
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,IB,INDUSTRIAL BIO TECHNOLOGY,179.0,170,169.5,163.5,,,145.5,136.5,
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179.0,173,179,174,,,152.5,,138.5
5986,Velammal College of Engineering and Technology (Autonomous) Madurai District 625009,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179.0,171,185.5,151,,,107.5,129,
1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179.0,172.5,164.5,170,,,146,,
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,CE,CIVIL ENGINEERING,178.545,171,164,164,,,158,142,133
